productname,size,newprice,oldprice,link
2 Stk. - Bäckerei Härdtner Dinkel-Weck,Dinkel-Weck,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-hardtner-dinkel-weck-11013730/
2 Stk. - Bäckerei Härdtner Frischebrötchen,Frischebrötchen,"1,29",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-hardtner-frischebrotchen-11013724/
2 Stk. - Bäckerei Härdtner Hermanns Weck,Weck,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-hardtner-hermanns-weck-11013727/
2 Stk. - Bäckerei Härdtner Holzofen Seele,Seele,"3,29",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-hardtner-holzofen-seele-11013726/
2 Stk. - Bäckerei Härdtner Kürbiskernbrötchen,Kürbiskernbrötchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-hardtner-kurbiskernbrotchen-11013731/
2 Stk. - Bäckerei Härdtner Laugenbrötchen,Laugenbrötchen,"1,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-hardtner-laugenbrotchen-11013729/
2 Stk. - Bäckerei Härdtner Schwabenspitz,Schwabenspitz,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-hardtner-schwabenspitz-11013725/
2 Stk. - Bäckerei Junge Dinkelbrötchen,Dinkelbrötchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-junge-dinkelbrotchen-176g-11011216/
2 Stk. - Bäckerei Junge Hanse No.1 Weizenbrötchen,Weizenbrötchen,"1,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-junge-hanse-no-1-weizenbrotchen-126g-11011215/
2 Stk. - Bäckerei Junge Roggenkrosser Rustikales Roggen-Weizenbrötchen,Roggen-Weizenbrötchen,"1,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-junge-roggenkrosser-rustikales-roggen-weizenbrotchen-180g-11011218/
2 Stk. - Bäckerei Junge Weizenmischbrötchen mit Kürbiskern & Haselnuss,Haselnuss,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-junge-weizenmischbrotchen-mit-kurbiskern-and-haselnuss-190g-11011217/
2 Stk. - Bäckerei Lyck  Mehrkornbrötchen,Mehrkornbrötchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-lyck-mehrkornbrotchen-11016647/
2 Stk. - Bäckerei Lyck Dinkelbrötchen,Dinkelbrötchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-lyck-dinkelbrotchen-11016653/
2 Stk. - Bäckerei Lyck Mini Gourmetbrötchen,Gourmetbrötchen,"1,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-lyck-mini-gourmetbrotchen-11016651/
2 Stk. - Bäckerei Lyck Mohnbrötchen,Mohnbrötchen,"1,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-lyck-mohnbrotchen-11016648/
2 Stk. - Bäckerei Lyck Roggenbrötchen,Roggenbrötchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-lyck-roggenbrotchen-11017739/
2 Stk. - Bäckerei Lyck Sesambrötchen,Sesambrötchen,"1,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-lyck-sesambrotchen-11016649/
2 Stk. - Bäckerei Nobis Krusti,Krusti,"1,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-nobis-krusti-11013747/
2 Stk. - Bäckerei Nobis Kürbiskernbrötchen,Kürbiskernbrötchen,"1,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-nobis-kurbiskernbrotchen-11013748/
2 Stk. - Bäckerei Nobis Roggen-Vollkornbrötchen,Roggen-Vollkornbrötchen,"1,39",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-nobis-roggen-vollkornbrotchen-11013745/
2 Stk. - Bäckerei Nobis Sonnenblumenkernbrötchen,Sonnenblumenkernbrötchen,"1,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-nobis-sonnenblumenkernbrotchen-11013746/
2 Stk. - Bäckerei Sommer Bauernbrötchen,Bauernbrötchen,"1,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-sommer-bauernbrotchen-11012130/
2 Stk. - Bäckerei Sommer Dinkelbrötchen,Dinkelbrötchen,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-sommer-dinkelbrotchen-11012133/
2 Stk. - Bäckerei Sommer Dinkelspitz,Dinkelspitz,"2,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-sommer-dinkelspitz-11012134/
2 Stk. - Bäckerei Sommer Körnerstar,Körnerstar,"1,89",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-sommer-kornerstar-11012131/
2 Stk. - Bäckerei Sommer Mehrkornbrötchen,Mehrkornbrötchen,"1,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-sommer-mehrkornbrotchen-11012132/
2 Stk. - Bäckerei Sommer Walnusskracher,Walnusskracher,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-sommer-walnusskracher-11012129/
2 Stk. - Der Beck Laugenstangen,Laugenstangen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-der-beck-laugenstangen-11012607/
2 Stk. - Dick's Elsässer-Weckle,Elsässer-Weckle,"3,29",0,https://www.goflink.com//de-DE/shop/product/2-stk-dicks-elsasser-weckle-11014802/
2 Stk. - Dick's Friesen-Weckle,Friesen-Weckle,"2,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-dicks-friesen-weckle-11014799/
2 Stk. - Dick's Kürbiskern-Weckle,Kürbiskern-Weckle,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-dicks-kurbiskern-weckle-11014800/
2 Stk. - Dick's Mehrkorn-Weckle,Mehrkorn-Weckle,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-dicks-mehrkorn-weckle-11014801/
2 Stk. - Dick's Wasserweckle,Wasserweckle,"1,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-dicks-wasserweckle-11014798/
2 Stk. - Dresdner Backhaus Dinkelvollkornbrötchen,Dinkelvollkornbrötchen,"1,79",0,https://www.goflink.com//de-DE/shop/product/1-stk-dresdner-backhaus-dinkelvollkornbrotchen-11012308/
2 Stk. - Dresdner Backhaus Presse Roggen,Roggen,"1,79",0,https://www.goflink.com//de-DE/shop/product/1-stk-dresdner-backhaus-presse-roggen-11012307/
2 Stk. - Dresdner Backhaus Semmel,Semmel,"1,69",0,https://www.goflink.com//de-DE/shop/product/1-stk-dresdner-backhaus-semmel-90g-11012305/
2 Stk. - Dresdner Backhaus Sonnenblumenkernbrötchen,Sonnenblumenkernbrötchen,"1,79",0,https://www.goflink.com//de-DE/shop/product/1-stk-dresdner-backhaus-sonnenblumenkernbrotchen-11012306/
2 Stk. - Fasanenbrot Dinkelbrötchen,Dinkelbrötchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-fasanenbrot-dinkelbrotchen-11013769/
2 Stk. - Fasanenbrot Kürbiskernbrötchen,Kürbiskernbrötchen,"1,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-fasanenbrot-kurbiskernbrotchen-11013763/
2 Stk. - Fasanenbrot Thomasbrötchen,Thomasbrötchen,"1,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-fasanenbrot-thomasbrotchen-11013764/
2 Stk. - Heide-Bäckerei Meyer Dinkelino,Dinkelino,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-heide-backerei-meyer-dinkelino-11018040/
2 Stk. - Heide-Bäckerei Meyer Mehrkornbrötchen,Mehrkornbrötchen,"1,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-heide-backerei-meyer-mehrkornbrotchen-11018036/
2 Stk. - Kamps Käsebrötchen,Käsebrötchen,"2,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-kamps-kasebrotchen-11016702/
2 Stk. - Kamps Rosinenbrötchen,Rosinenbrötchen,"2,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-kamps-rosinenbrotchen-11016695/
2 Stk. - Schaller's Dinkelsemmel,Dinkelsemmel,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-bachmann-dinkelsemmel-11014303/
2 Stk. - Schaller's Mehrkornsemmel,Mehrkornsemmel,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-bachmann-mehrkornsemmel-11014302/
2 Stk. - Schaller's Unsere Goldigen,Goldigen,"1,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-bachmann-unsere-goldigen-11014300/
2 Stk. - Schaller's Wellnesssemmel,Wellnesssemmel,"2,19",0,https://www.goflink.com//de-DE/shop/product/2-stk-backerei-bachmann-wellnesssemmel-11014301/
2 Stk. - Schütze Bio Baguette Brötchen,Brötchen,"3,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-schutze-bio-baguette-brotchen-11014833/
2 Stk. - Schütze Bio Battini,Battini,"1,59",0,https://www.goflink.com//de-DE/shop/product/2-stk-schutze-bio-schutze-battini-11014682/
2 Stk. - Schütze Bio Weizenbrötchen,Weizenbrötchen,"1,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-schutze-bio-weizenbrotchen-11014831/
2 Stk. - Schütze Bio-Kürbiskerndinkelbrötchen,Bio-Kürbiskerndinkelbrötchen,"2,29",0,https://www.goflink.com//de-DE/shop/product/2-stk-schutze-bio-kurbiskerndinkelbrotchen-11014679/
2 Stk. - Schütze Bio-Roggenbrötchen,Bio-Roggenbrötchen,"2,19",0,https://www.goflink.com//de-DE/shop/product/1-stk-schutze-bio-ganzkornbrot-1kg-11014685/
2 Stk. - Terbuyken Bio-Kornbrötchen,Bio-Kornbrötchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-terbuyken-bio-kornbrotchen-11011674/
2 Stk. - Terbuyken Bio-Mäxchen,Bio-Mäxchen,"1,09",0,https://www.goflink.com//de-DE/shop/product/2-stk-terbuyken-bio-maxchen-11011671/
2 Stk. - Terbuyken Brioche,Brioche,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-terbuyken-brioche-11011675/
2 Stk. - Terbuyken Laugenkrönchen,Laugenkrönchen,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-terbuyken-laugenkronchen-11011670/
2 Stk. - Terbuyken Rheinische Jungs,Jungs,"1,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-terbuyken-rheinische-jungs-11011673/
2 Stk. - Terbuyken Ur-Krosser,Ur-Krosser,"1,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-terbuyken-ur-krosser-11011672/
2 Stk. - Treiber Dinkelseele,Dinkelseele,"2,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-treiber-dinkelseele-11012485/
2 Stk. - Treiber Emil,Emil,"2,49",0,https://www.goflink.com//de-DE/shop/product/2-stk-treiber-emil-11012486/
2 Stk. - Treiber Knaxx,Knaxx,"2,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-treiber-knaxx-11012484/
2 Stk. - Treiber Kürbiskernwecken,Kürbiskernwecken,"2,99",0,https://www.goflink.com//de-DE/shop/product/2-stk-treiber-kurbiskernwecken-11012489/
2 Stk. - Treiber Laugenbrötchen,Laugenbrötchen,"1,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-treiber-laugenbrotchen-11012487/
2 Stk. - Treiber Vollkorndinkele,Vollkorndinkele,"2,69",0,https://www.goflink.com//de-DE/shop/product/2-stk-treiber-vollkorndinkele-11012488/
2 Stk. - Wendl Käsebrötchen 124g,124g,"2,29",0,https://www.goflink.com//de-DE/shop/product/2-stk-wendl-kasebrotchen-124g-11013857/
2 Stk. - Wendl Kürbiskernbrötchen 160g,160g,"1,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-wendl-kurbiskernbrotchen-160g-11013854/
2 Stk. - Wendl Möhrenbrötchen 180g,180g,"1,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-wendl-mohrenbrotchen-180g-11013855/
2 Stk. - Wendl Roggenbaguettebrötchen 200g,200g,"1,79",0,https://www.goflink.com//de-DE/shop/product/2-stk-wendl-roggenbaguettebrotchen-200g-11013858/
2 Stk. - Zeit für Brot Bio Le Petit,Petit,"2,60",0,https://www.goflink.com//de-DE/shop/product/2-stk-zeit-fur-brot-le-petit-11014816/
2 Stk. Frankenberger Doppelsemmel,Doppelsemmel,"1,28",0,https://www.goflink.com//de-DE/shop/product/frankenberger-doppelsemmel-11014193/
3 Stk. - Bachmeier Bäckersemmel,Bäckersemmel,"1,49",0,https://www.goflink.com//de-DE/shop/product/3-stk-bachmeier-backersemmel-11016151/
3 Stk. - Der Beck Dinkelvollkornbrötchen,Dinkelvollkornbrötchen,"2,49",0,https://www.goflink.com//de-DE/shop/product/5-stk-der-beck-dinkelvollkornbrotchen-11011562/
3 Stk. - Der Beck Handsemmel,Handsemmel,"1,99",0,https://www.goflink.com//de-DE/shop/product/5-stk-der-beck-handsemmel-11011563/
3 Stk. - Der Beck Mehrkornbrötchen,Mehrkornbrötchen,"2,49",0,https://www.goflink.com//de-DE/shop/product/5-stk-der-beck-mehrkornbrotchen-11012606/
3 Stk. - Der Beck SternBeck,SternBeck,"1,69",0,https://www.goflink.com//de-DE/shop/product/5-stk-der-beck-sternbeck-11012608/
3 Stk. - Gragger Bio Dinkelbrötchen,Dinkelbrötchen,"2,49",0,https://www.goflink.com//de-DE/shop/product/3-stk-wiener-brot-dinkelweckerl-bio-11011581/
3 Stk. - Gragger Bio Dinkelbrötchen mit Sonnenblumenkernen,Sonnenblumenkernen,"2,49",0,https://www.goflink.com//de-DE/shop/product/3-stk-wiener-brot-dinkelweckerl-mit-sonnenblumenkernen-bio-11011582/
3 Stk. - Gragger Bio Kernbrötchen,Kernbrötchen,"2,49",0,https://www.goflink.com//de-DE/shop/product/3-stk-wiener-brot-kernweckerl-bio-11011583/
3 Stk. - Gragger Bio Weckerl,Weckerl,"3,29",0,https://www.goflink.com//de-DE/shop/product/3-stk-wiener-brot-weckerl-bio-11011584/
3 Stk. - Kamps Haselnuss Korneck,Korneck,"3,89",0,https://www.goflink.com//de-DE/shop/product/3-stk-kamps-haselnuss-korneck-11016700/
3 Stk. - Kamps Kürbiskernbrötchen,Kürbiskernbrötchen,"2,99",0,https://www.goflink.com//de-DE/shop/product/3-stk-kamps-kurbiskernbrotchen-11016697/
3 Stk. - Kamps Mehrkornbrötchen,Mehrkornbrötchen,"2,79",0,https://www.goflink.com//de-DE/shop/product/3-stk-kamps-mehrkornbrotchen-11016703/
3 Stk. - Wimmer Dinkelsemmel,Dinkelsemmel,"3,29",0,https://www.goflink.com//de-DE/shop/product/wimmer-dinkelsemmel-5-stuck-11011320/
3 Stk. - Wimmer Handsemmel,Handsemmel,"2,49",0,https://www.goflink.com//de-DE/shop/product/wimmer-handsemmel-5-stuck-11011321/
3 Stk. - Wimmer Vollkornsemmel,Vollkornsemmel,"3,29",0,https://www.goflink.com//de-DE/shop/product/wimmer-vollkornsemmel-5-stuck-11011324/
3 Stk. - Zeit für Brot Bio Sauerteigweck,Sauerteigweck,"3,45",0,https://www.goflink.com//de-DE/shop/product/3-stk-zeit-fur-brot-sauerteigweck-11014815/
3 Stk. Bäckerei Janssen Beisser,Beisser,"3,29",0,https://www.goflink.com//de-DE/shop/product/3-stk-backerei-janssen-beisser-11017688/
3 Stk. Bäckerei Janssen Brödli,Brödli,"1,99",0,https://www.goflink.com//de-DE/shop/product/3-stk-backerei-janssen-brodli-11017679/
3 Stk. Bäckerei Janssen Dinkel Duo,Duo,"4,18",0,https://www.goflink.com//de-DE/shop/product/3-stk-backerei-janssen-dinkel-duo-11017678/
3 Stk. Bäckerei Janssen Liebesknochen,Liebesknochen,"4,19",0,https://www.goflink.com//de-DE/shop/product/3-stk-backerei-janssen-liebesknochen-11017687/
3 Stk. Bäckerei Janssen Roggenspitz,Roggenspitz,"2,99",0,https://www.goflink.com//de-DE/shop/product/3-stk-backerei-janssen-roggenspitz-11017686/
3 Stk. Frankenberger Dinkel-Chia-Brötchen,Dinkel-Chia-Brötchen,"1,95",0,https://www.goflink.com//de-DE/shop/product/frankenberger-dinkel-chia-brotchen-11014197/
3 Stk. Frankenberger Roggi`s,Roggi`s,"1,85",0,https://www.goflink.com//de-DE/shop/product/frankenberger-roggi-s-11014194/
3 Stk. Frankenberger Vierkornbrötchen,Vierkornbrötchen,"1,95",0,https://www.goflink.com//de-DE/shop/product/frankenberger-vierkornbrotchen-11014195/
1 Stck. - Sauerteig Masa Madre Kakao & Schokolade. mit Orangeat 1Kg,1Kg,"11,60",0,https://www.goflink.com//de-DE/shop/product/1-stck-sauerteig-masa-madre-kakao-and-schokolade-mit-orangeat-1kg-11015276/
1 Stck. - Sauerteig Masa Madre Kalamata Olive 1Kg,1Kg,"12,00",0,https://www.goflink.com//de-DE/shop/product/1-stck-sauerteig-masa-madre-kalamata-olive-1kg-11015274/
1 Stck. - Sauerteig Masa Madre Klassik  1Kg,1Kg,"8,00",0,https://www.goflink.com//de-DE/shop/product/1-stck-sauerteig-masa-madre-klassik-1kg-11015273/
1 Stck. - Sauerteig Masa Madre Kümmel. Anis und Fleur de Sel Topping 1Kg,1Kg,"9,00",0,https://www.goflink.com//de-DE/shop/product/1-stck-sauerteig-masa-madre-kummel-anis-und-fleur-de-sel-topping-1kg-11015275/
1 Stk - Bäckerei Troll Baguette - 280 g,g,"3,29",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-baguette-11014411/
1 Stk - Bäckerei Troll Bio Dinkel 100% Brot 750g,750g,"4,79",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-dinkel-100-brot-11012818/
1 Stk - Bäckerei Troll Bio Kamut Kartoffel Dinkel Brot Vegan - 750 g,g,"6,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-kamut-kartoffel-dinkel-brot-vegan-11014408/
1 Stk - Bäckerei Troll Bio Mini Baguette Körner,Körner,"2,75",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-mini-baguette-korner-11016705/
1 Stk - Bäckerei Troll Bio Mini Baguette weiss,weiss,"2,55",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-mini-baguette-weiss-11016706/
1 Stk - Bäckerei Troll Bio Roggen SB mit Gerste 750g,750g,"4,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-roggen-sb-mit-gerste-750g-11016704/
1 Stk - Bäckerei Troll Möhrchen Brot - 750 g,g,"6,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-mohrchen-brot-11014409/
1 Stk - Bäckerei Troll Wattenscheider Sesam-Leinsaat Brot - 750 g,g,"5,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-troll-wattenscheider-sesam-leinsaat-brot-11014410/
1 Stk. -  Die Mehl Werkstatt - Das Kartoffel Brot vegan 650g,650g,"5,29",0,https://www.goflink.com//de-DE/shop/product/1-stk-die-mehl-werkstatt-das-kartoffel-brot-650g-11016072/
1 Stk. -  Die Mehl Werkstatt - Das Reine Roggen Brot vegan 750g,750g,"4,59",0,https://www.goflink.com//de-DE/shop/product/1-stk-die-mehl-werkstatt-das-reine-roggen-brot-750g-11016069/
1 Stk. -  Die Mehl Werkstatt - Der Dinkel Kasten 750g,750g,"5,29",0,https://www.goflink.com//de-DE/shop/product/1-stk-die-mehl-werkstatt-der-dinkel-kasten-750g-11016068/
1 Stk. -  Die Mehl Werkstatt - Der Quinoa Kasten vegan 750g,750g,"5,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-die-mehl-werkstatt-der-quinoa-kasten-750g-11016067/
1 Stk. -  Die Mehl Werkstatt - Der Walnuss Kasten vegan 750g,750g,"6,39",0,https://www.goflink.com//de-DE/shop/product/1-stk-die-mehl-werkstatt-der-wallnuss-kasten-750g-11016070/
1 Stk. - 32° Bauernbrot 750g,750g,"4,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-32deg-bauernbrot-750g-11015960/
1 Stk. - 32° Dinkel Knolle 750g,750g,"5,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-32deg-dinkel-knolle-750g-11016906/
1 Stk. - 32° Nuss Knacker 750g,750g,"5,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-32deg-nuss-knacker-750g-11015959/
1 Stk. - 32° Olivenbrot 550g,550g,"4,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-32deg-olivenbrot-550g-11015961/
1 Stk. - 32° Roggen Pur 850g,850g,"5,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-32deg-roggen-pur-850g-11015958/
1 Stk. - 32° Tiroler 750g,750g,"5,29",0,https://www.goflink.com//de-DE/shop/product/1-stk-32deg-tiroler-750g-11015962/
1 Stk. - 32° Voll Korn 1000g,1000g,"6,89",0,https://www.goflink.com//de-DE/shop/product/1-stk-32deg-voll-korn-1000g-11016908/
1 Stk. - Bachmeier Ciabatta natur 400g,400g,"3,29",0,https://www.goflink.com//de-DE/shop/product/1-stk-bachmeier-ciabatta-natur-400g-11016221/
1 Stk. - Bachmeier Dinkel-Vollkornbrot 500g,500g,"4,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-bachmeier-dinkel-vollkornbrot-500g-11016159/
1 Stk. - Bachmeier Körnerbaguette 500g,500g,"3,29",0,https://www.goflink.com//de-DE/shop/product/1-stk-bachmeier-kornerbaguette-500g-11016223/
1 Stk. - Bachmeier Roggenlaiberl 500g,500g,"2,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-bachmeier-roggenlaiberl-500g-11016160/
1 Stk. - Bachmeier Schusteröder Sonnenblumenbrot 750g,750g,"4,09",0,https://www.goflink.com//de-DE/shop/product/1-stk-bachmeier-schusteroder-sonnenblumenbrot-750g-11016222/
1 Stk. - Bachmeier Weizenbaguette 500g,500g,"2,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-bachmeier-weizenbaguette-500g-11016158/
1 Stk. - Biobäckerei Neuhoff  Roggen Pur 600g,600g,"4,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-biobackerei-neuhoff-roggen-pur-600g-11016866/
1 Stk. - Biobäckerei Neuhoff Baguette Rustic 300g,300g,"3,19",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-neuhoff-baguette-rustic-300g-11013900/
1 Stk. - Biobäckerei Neuhoff Bauernlaiberl 500g,500g,"3,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-neuhoff-bauernlaiberl-500g-11013897/
1 Stk. - Biobäckerei Neuhoff Dinkel-Kartoffelbrot 500g,500g,"4,59",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-neuhoff-dinkel-kartoffelbrot-500g-11013896/
1 Stk. - Biobäckerei Neuhoff Energiebündel 600g,600g,"4,59",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-neuhoff-energiebundel-600g-11013898/
1 Stk. - Biobäckerei Neuhoff Osterbrot Dinkel 400g,400g,"5,49",0,https://www.goflink.com//de-DE/shop/product/1-stk-biobackerei-neuhoff-osterbrot-dinkel-400g-11016862/
1 Stk. - Biobäckerei Neuhoff Pain Boulot 500g,500g,"3,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-backerei-neuhoff-pain-boulot-500g-11013899/
1 Stk. - Biokaiser 5-Kornbrot 1000g,1000g,"4,79",0,https://www.goflink.com//de-DE/shop/product/1-stk-biokaiser-5-kornbrot-1000g-11012140/
1 Stk. - Biokaiser Dinkel-Baguette 500g,500g,"3,79",0,https://www.goflink.com//de-DE/shop/product/1-stk-biokaiser-dinkel-baguette-500g-11013306/
1 Stk. - Biokaiser Dinkel-Hirse-Brot 750g,750g,"4,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-biokaiser-dinkel-hirse-brot-750g-11015956/
1 Stk. - Biokaiser Dinkel-Sesam-Brot 500g,500g,"3,99",0,https://www.goflink.com//de-DE/shop/product/1-stk-biokaiser-dinkel-sesam-brot-500g-11015957/
